t,x1,y1,x2,y2,sep
5305196.7596759675,0.0214021402140214,23953510486925.875,-46123574448362.875,-9941707695130.795,19143210564919.41,73543450024997.02
5329987.398739874,0.021502150215021505,24147702572499.234,-46218606557722.234,-10022305524519.182,19182652861004.496,73789661788802.75
5354778.03780378,0.0216021602160216,24341645562093.918,-46313161893607.766,-10102799968668.508,19221897276177.043,74035557729437.38
5379568.676867686,0.0217021702170217,24535339948683.9,-46407244225131.445,-10183191232183.566,19260945374776.004,74281138471931.47
5404359.315931593,0.021802180218021803,24728786231163.754,-46500857276843.87,-10263479522126.463,19299798702645.508,74526404648822.27
5429149.9549955,0.021902190219021903,24921984914089.254,-46594004729416.805,-10343665047908.91,19338458787418.117,74771356899824.61
5453940.594059406,0.022002200220022,25114936507426.16,-46686690220313.39,-10423748021188.016,19376927138793.023,75015995871512.53
5478731.233123312,0.0221022102210221,25307641526306.508,-46778917344445.9,-10503728655765.098,19415205248809.027,75260322217010.4
5503521.872187219,0.0222022202220222,25500100490793.707,-46870689654821.9,-10583607167488.197,19453294592112.71,75504336595694.83
5528312.5112511255,0.022302230223022305,25692313925653.55,-46962010663178.016,-10663383774157.045,19491196626221.52,75748039672904.52
5553103.150315031,0.0224022402240224,25884282360133.695,-47052883840602.95,-10743058695431.537,19528912791782.29,75991432119660.72
5577893.789378937,0.0225022502250225,26076006327749.56,-47143312618148.55,-10822632152742.854,19566444512824.89,76234514612395.47
5602684.428442844,0.022602260226022602,26267486366077.152,-47233300387430.4,-10902104369207.512,19603793197011.508,76477287832689.3
5627475.067506751,0.022702270227022703,26458723016551.93,-47322850501217.14,-10981475569543.838,19640960235881.21,76719752467016.05
5652265.706570657,0.022802280228022803,26649716824275.11,-47411966274009.52,-11060745979991.62,19677947005090.305,76961909206497.22
5677056.345634563,0.0229022902290229,26840468337824.867,-47500650982608.984,-11139915828233.719,19714754864648.297,77203758746662.72
5701846.98469847,0.023002300230023,27030978109074.434,-47588907866675.945,-11218985343320.588,19751385159149.63,77445301787220.17
5726637.623762377,0.023102310231023104,27221246693015.113,-47676740129278.27,-11297954755596.803,19787839218001.293,77686539031830.53
